-20,-25.025,1.291774782503301E-20
-19.97379073750683,-25.024999999999995,3.3564154441927694E-12
-19.98689536806758,-25.0125,1.678209284239981E-12
-20,-24.999999999999993,5.083768756185446E-19
-19.973790734763483,-24.99999999999999,3.3564210179685097E-12
-19.945117617224152,-25.024999999999995,7.0283487267852364E-12
-17.08010846752461,-25.024999999999995,3.7187250858576527E-10
-17.045109505011908,-25.024999999999995,3.762792398398586E-10
-17.078909503895346,-24.99999999999999,3.7202396865522154E-10
-17.01011054249488,-25.024999999999995,3.806841349642229E-10
-17.043910537882837,-24.99999999999999,3.7643064379326026E-10
-17.008911571870325,-24.99999999999999,3.8083548199105483E-10
-16.97511157997785,-25.024999999999995,3.8508717069850814E-10
-17.113908469907862,-24.99999999999999,3.676154798134377E-10
-17.11510743003732,-25.024999999999995,3.6746396441093705E-10
-17.15010639255435,-25.025,3.6305363041495556E-10
-17.14890743592037,-24.99999999999999,3.6320520038640145E-10
-17.185105355071368,-25.024999999999995,3.586415296096105E-10
-17.183906401932887,-24.99999999999999,3.5879315338348627E-10
-17.218905367945396,-24.99999999999999,3.543793617473914E-10
-17.220104317584084,-25.024999999999995,3.5422768495423194E-10
-17.395099130156375,-25.024999999999995,3.321331053239994E-10
-17.360100167643616,-25.024999999999995,3.365553259704328E-10
-17.393900198007955,-24.99999999999999,3.3228503555647646E-10
-17.2551032800968,-25.024999999999995,3.4981211937847716E-10
-17.2539043339579,-24.99999999999999,3.499638484008762E-10
-17.325101205130863,-25.024999999999995,3.4097591703861944E-10
-17.358901231995446,-24.99999999999999,3.3670720702377867E-10
-17.32390226598293,-24.99999999999999,3.411277481776564E-10
-17.290102242613834,-25.024999999999995,3.45394855782682E-10
-17.28890329997042,-24.99999999999999,3.4554663625201165E-10
-18.340071118057594,-25.024999999999995,2.1219921755805764E-10
-18.305072155544845,-25.025,2.1665698029006626E-10
-18.338872280345765,-24.99999999999999,2.123521893965704E-10
-18.373871246358277,-24.99999999999999,2.078934466583071E-10
-18.375070080570325,-25.024999999999995,2.0774044667258426E-10
-17.95388365420814,-24.99999999999999,2.613269775714053E-10
-17.955082530393355,-25.02499999999999,2.61174364153407E-10
-17.920083567880674,-25.024999999999995,2.656195963627134E-10
-17.885084605367993,-25.024999999999995,2.700635575999653E-10
-17.91888468819563,-24.99999999999999,2.657721727517809E-10
-17.42889916402046,-24.99999999999999,3.278612564494345E-10
-17.430098092673383,-25.024999999999995,3.2770927780244886E-10
-17.85008564285122,-25.024999999999995,2.7450622573439003E-10
-17.883885722183116,-24.99999999999999,2.702160962052022E-10
-17.848886756170607,-24.99999999999999,2.746587258042977E-10
-17.815086680334446,-25.024999999999995,2.7894757861638215E-10
-17.710089792792104,-25.024999999999995,2.922635235670397E-10
-17.675090830275163,-25.024999999999995,2.9669939304622717E-10
-17.708890892120557,-24.99999999999999,2.9241586188565553E-10
-17.74388985813307,-24.99999999999999,2.8797862968534987E-10
-17.745088755309048,-25.025,2.8782624979920513E-10
-17.78008771782174,-25.024999999999995,2.83387594054035E-10
-17.81388779015809,-24.99999999999999,2.791000393873885E-10
-17.778888824145582,-24.99999999999999,2.835400147585396E-10
-17.64009186776247,-25.024999999999995,3.0113383590205415E-10
-17.673891926108045,-24.99999999999999,2.9685168903588284E-10
-17.638892960095532,-24.99999999999999,3.0128608881215753E-10
-17.605092905249776,-25.024999999999995,3.055668297740127E-10
-17.57009394273284,-25.024999999999995,3.099983522386755E-10
-17.603893994083023,-24.99999999999999,3.0571903886764875E-10
-17.535094980215902,-25.024999999999995,3.1442838079395886E-10
-17.568895028070514,-24.99999999999999,3.101505167573747E-10
-17.533896062057998,-24.99999999999999,3.1458049996746835E-10
-17.50009601770315,-25.024999999999995,3.1885689292127775E-10
-17.46509705519039,-25.024999999999995,3.2328386611273633E-10
-17.498897096045486,-24.99999999999999,3.1900896600664733E-10
-17.46389813003298,-24.99999999999999,3.234358923706286E-10
-19.94492279959018,-24.99999999999999,7.0533073266517105E-12
-19.913808679841523,-25.024999999999995,1.103780392269712E-11
-16.31013129219741,-25.024999999999995,4.683603815503683E-10
-16.27513232968039,-25.025,4.727212841060827E-10
-16.308932251620092,-24.99999999999999,4.685104238306084E-10
-16.345130254714434,-25.024999999999995,4.639971450869676E-10
-16.343931217632605,-24.99999999999999,4.6414726026090046E-10
-16.378930183645117,-24.99999999999999,4.597817861941806E-10
-16.38012921722713,-25.025,4.596315989506536E-10
-16.415128179739817,-25.024999999999995,4.552637673629929E-10
-16.413929149657626,-24.99999999999999,4.55414025833016E-10
-16.450127142256846,-25.024999999999995,4.5089367450137797E-10
-16.448928115670142,-24.99999999999999,4.510440033566302E-10
-16.48392708168265,-24.99999999999999,4.466717428982218E-10
-16.48512610477387,-25.024999999999995,4.465213444829824E-10
-16.69392087775772,-24.99999999999999,4.2039252384086505E-10
-16.695119879858773,-25.024999999999995,4.2024172449883243E-10
-16.660120917346042,-25.024999999999995,4.246269752627276E-10
-16.62512195483331,-25.024999999999995,4.290101321560997E-10
-16.65892191174521,-24.99999999999999,4.2477770980309425E-10
-16.590122992316275,-25.024999999999995,4.333911713839637E-10
-16.6239229457327,-24.99999999999999,4.291608011285132E-10
-16.58892397972018,-24.99999999999999,4.335417739089747E-10
-16.55512402979923,-25.024999999999995,4.3777006905710786E-10
-16.52012506728655,-25.024999999999995,4.421468013582147E-10
-16.553925013707676,-24.99999999999999,4.379206042833713E-10
-16.518926047695157,-24.99999999999999,4.422972685458175E-10
-16.73011884237582,-25.024999999999995,4.158544035989338E-10
-16.728919843770235,-24.99999999999999,4.160052669303237E-10
-16.76511780489288,-25.024999999999995,4.1146503610820063E-10
-16.76391880978274,-24.99999999999999,4.1161596270374387E-10
-16.940112617465132,-25.024999999999995,3.8948832386364306E-10
-16.973912605857812,-24.99999999999999,3.8523846000143415E-10
-16.905113654952416,-25.024999999999995,3.938875713178062E-10
