0,3.0465437938929124E-9
0.07805434413737444,3.0470232545510943E-9
0.46377163549627554,3.0494570700590176E-9
0.5514063657491981,3.0505702376367123E-9
0.9516472057732059,3.0579187598225586E-9
1.0478214384085618,3.0602316384862175E-9
1.452329460803309,3.072603510031198E-9
1.5470765253209926,3.076047487631555E-9
1.9534856880696232,3.0935628611036444E-9
2.047431036511309,3.0972777256973397E-9
2.4540561082946937,3.1200223319846288E-9
2.5476895970328357,3.125844802796684E-9
2.954570297388191,3.154079764234705E-9
3.047980328966176,3.16216430500596E-9
3.4551674522295777,3.1962189680419643E-9
3.548280647601569,3.2046414287754147E-9
3.95571351616514,3.2448086115822103E-9
4.048726107470822,3.2546514785753155E-9
4.456256471681719,3.3013328439255676E-9
4.549114383799509,3.31145739792971E-9
4.956704464201074,3.365068918057557E-9
5.049468507092099,3.3780340404281954E-9
5.45709607024177,3.4392445642230406E-9
5.549797730960236,3.4554607108423205E-9
5.957444726940569,3.525115015378871E-9
6.050115262641775,3.5418627150591027E-9
6.457771615629801,3.620748056375695E-9
6.550437872476575,3.639686321488184E-9
6.958094221137378,3.728881103388426E-9
7.050753875943757,3.748220061147572E-9
7.458410224604563,3.848829065235031E-9
7.5510698794109405,3.872932697240947E-9
7.958726228071745,3.986753409652668E-9
8.051159543462752,4.016657747058166E-9
8.458707216962427,4.1460171512684815E-9
8.551177898216423,4.176982154242157E-9
8.95858177689838,4.324128211414463E-9
9.050649505882662,4.35923578287093E-9
9.451762866467135,4.524606420166875E-9
9.54347393420415,4.560693414279853E-9
9.91600190505714,4.736152733853855E-9
10.007209539048848,4.781700144019656E-9
10.33819220436764,4.96325109493238E-9
10.428136070391997,5.014172647581744E-9
10.720582075420072,5.192090554061776E-9
10.809790883553577,5.249328942088329E-9
11.066071075359552,5.425102832449912E-9
11.155138579234473,5.489514384879403E-9
11.378321414783292,5.66136626250837E-9
11.467498216404914,5.733696194322348E-9
11.660612719411686,5.899948980065101E-9
11.750022019045527,5.980921018721347E-9
11.91589009837864,6.139924481256161E-9
12.005875781475128,6.230570234255758E-9
12.146718949465214,6.380347826809653E-9
12.23722611668866,6.481335055868811E-9
12.355743441570269,6.620648332839013E-9
12.446530191715752,6.7324593354296035E-9
12.544804838178486,6.859666804372048E-9
12.635939465222188,6.9831063567992364E-9
12.715767901005892,7.096508940299097E-9
12.806928744360484,7.231773280075166E-9
12.870609690543539,7.330709159723765E-9
12.961626848827072,7.478168373125375E-9
13.010628321562706,7.562608810761864E-9
13.101364593501692,7.721073246843895E-9
13.13720929964455,7.78698047193025E-9
13.227745444348407,7.960010944453343E-9
13.251903445642904,8.008085000502953E-9
13.342148587446282,8.194482604531387E-9
13.35587514144347,8.223938080287346E-9
13.445692907006281,8.423793939829485E-9
13.449878103900772,8.433425605137816E-9
13.491675156859422,8.533283968452472E-9
13.535276563535477,8.640159079888253E-9
13.53960912141364,8.65084374454152E-9
13.612787010364867,8.834118683969516E-9
13.624549054166067,8.867484481964184E-9
13.682797551703475,9.023512112962329E-9
13.700872935041133,9.075767505290864E-9
13.746312043047379,9.205626539433369E-9
13.769003159670772,9.273330571320946E-9
13.80436467665534,9.38188652747111E-9
13.830401984141124,9.463417492007595E-9
13.859388201476328,9.557379638192722E-9
13.887151103118786,9.649259503210732E-9
13.91407212230278,9.74156479775722E-9
13.942263815818801,9.840010215070494E-9
13.969309134203922,9.938413035005129E-9
13.99752726526794,1.0042864182530055E-8
14.024791412202852,1.0148253432552866E-8
14.053117889157415,1.0259804466363327E-8
14.080159120366458,1.0371198679321738E-8
14.108787150881458,1.049152176925781E-8
14.135323971547349,1.0608460251705292E-8
14.164285414672843,1.0738775068134178E-8
14.190308386921437,1.0861941892353535E-8
14.21954293238727,1.1003261155905303E-8
14.245130886017037,1.1133908924878196E-8
14.274622612611962,1.128768239873915E-8
14.299883122693881,1.142783410416793E-8
14.32960891970329,1.1595491162249363E-8
14.354709870818613,1.174742873684113E-8
14.384544725078031,1.1931565498417181E-8
14.409670157799336,1.2097446631973582E-8
14.439473948140165,1.2299570091969738E-8
14.464716868695167,1.2484065088159587E-8
14.494461013186768,1.2706992311412644E-8
14.519777803868035,1.291378342842147E-8
14.549541982008247,1.316128719053227E-8
14.574810296613538,1.339590029261617E-8
14.604686576183237,1.3675617590572467E-8
14.6298350584358,1.3943687228754762E-8
14.659842734089736,1.4263515400488702E-8
14.684935069538152,1.457639448762637E-8
14.715062145927101,1.4946445266650998E-8
14.740196757618383,1.532174608256832E-8
14.770536016589821,1.5756869050918808E-8
14.7956349888041,1.621914951323222E-8
14.826508059299139,1.674131328386038E-8
14.851067765682338,1.731906255117152E-8
14.883147707351387,1.7954510873509288E-8
14.905665145794147,1.8637601682349774E-8
14.939168807376292,1.93669832224938E-8
14.956752992120855,1.9982066389797946E-8
14.990845175096327,2.0646524323779343E-8
15.007956062131093,2.0892397095422494E-8
15.041258175923083,2.118568598323845E-8
15.064627075519,2.0923835856055644E-8
15.095083419487523,2.082536140301067E-8
15.127742979921653,2.0368784576389955E-8
15.154996949655963,2.0143834743993952E-8
15.195957440818844,1.966163342821157E-8
15.219159394247836,1.9485055455779247E-8
15.26693013885151,1.899191438160555E-8
15.28652292670019,1.885431541923577E-8
15.338458111109256,1.8408451559499596E-8
15.355739681460665,1.829975865071904E-8
15.40968534576772,1.7907236374081343E-8
15.425705736083419,1.7817236602339617E-8
15.480391986433066,1.7473760985882255E-8
15.495876525705338,1.7395662482267877E-8
15.550678977814545,1.7091508083739825E-8
15.56598387699101,1.702428320829272E-8
