% Model,cpw_vacuum_calcs.mph
% Version,COMSOL 5.4.0.225
% Date,"Nov 2 2018, 11:30"
% Dimension,2
% Nodes,40401
% Expressions,1
% Description,"Magnetic flux density, y component"
% Length unit,µm
% x,y,mf.By (T)
-10,-10,-2.071984826048191E-9
-10,-9.9,-2.095239249904708E-9
-10,-9.8,-2.1185743213863997E-9
-10,-9.7,-2.142214901680942E-9
-10,-9.6,-2.165855481975509E-9
-10,-9.499999999999998,-2.1900195963551483E-9
-10,-9.4,-2.2144035656036055E-9
-10,-9.3,-2.23904747994018E-9
-10,-9.199999999999998,-2.2636913942767445E-9
-10,-9.1,-2.288335308613362E-9
-10,-9,-2.3136071516896717E-9
-10,-8.9,-2.339560424562313E-9
-10,-8.8,-2.365513697434898E-9
-10,-8.7,-2.391466970307531E-9
-10,-8.6,-2.4173024506824594E-9
-10,-8.5,-2.4441961972796725E-9
-10,-8.399999999999999,-2.4709912961321084E-9
-10,-8.3,-2.4977863949845244E-9
-10,-8.2,-2.5245814938369437E-9
-10,-8.099999999999998,-2.5518361286576634E-9
-10,-8,-2.5795509710183473E-9
-10,-7.9,-2.60778262571408E-9
-10,-7.8,-2.636014280409836E-9
-10,-7.699999999999999,-2.6645689104989545E-9
-10,-7.6,-2.693226941251316E-9
-10,-7.499999999999999,-2.721860411230219E-9
-10,-7.4,-2.751543615939518E-9
-10,-7.3,-2.7812333739614083E-9
-10,-7.199999999999998,-2.811276144040626E-9
-10,-7.099999999999999,-2.8413189141198733E-9
-10,-7,-2.8713616841990413E-9
-10,-6.9,-2.901985779908083E-9
-10,-6.799999999999999,-2.933052392748459E-9
-10,-6.699999999999999,-2.9644902578342318E-9
-10,-6.6,-2.9959281229199574E-9
-10,-6.5,-3.0273659880057906E-9
-10,-6.3999999999999995,-3.058491771328419E-9
-10,-6.3,-3.0913310689060846E-9
-10,-6.199999999999999,-3.123598382560915E-9
-10,-6.099999999999999,-3.1553649467951653E-9
-10,-6,-3.1877024475548115E-9
-10,-5.8999999999999995,-3.221455007740527E-9
-10,-5.8,-3.2545058987250844E-9
-10,-5.699999999999999,-3.2875567897095824E-9
-10,-5.6,-3.3208529544368337E-9
-10,-5.5,-3.354073000533126E-9
-10,-5.3999999999999995,-3.3879869137872027E-9
-10,-5.299999999999999,-3.4223197576483917E-9
-10,-5.199999999999999,-3.4566236072511793E-9
-10,-5.1,-3.4909398315083736E-9
-10,-5,-3.5252560557655943E-9
-10,-4.899999999999999,-3.559200156717536E-9
-10,-4.8,-3.5945963058042482E-9
-10,-4.699999999999999,-3.629452581420075E-9
-10,-4.599999999999999,-3.6646667666358252E-9
-10,-4.5,-3.6998809518515587E-9
-10,-4.3999999999999995,-3.732642647833214E-9
-10,-4.3,-3.7702608431245695E-9
-10,-4.199999999999998,-3.804317422208447E-9
-10,-4.1,-3.838374001292352E-9
-10,-4,-3.872430580376197E-9
-10,-3.899999999999999,-3.906557342823381E-9
-10,-3.8,-3.942184348260272E-9
-10,-3.6999999999999993,-3.976315914958236E-9
-10,-3.599999999999999,-4.010447481656234E-9
-10,-3.5,-4.044293496180127E-9
-10,-3.399999999999999,-4.077433071431883E-9
-10,-3.3,-4.110839217247084E-9
-10,-3.199999999999999,-4.144536027481659E-9
-10,-3.0999999999999996,-4.177448173678582E-9
-10,-3,-4.209935656293335E-9
-10,-2.8999999999999995,-4.242423138908045E-9
-10,-2.8,-4.274910621522781E-9
-10,-2.6999999999999993,-4.3031351166017306E-9
-10,-2.5999999999999996,-4.335925431084884E-9
-10,-2.5,-4.3645659594541346E-9
-10,-2.3999999999999995,-4.393206487823438E-9
-10,-2.2999999999999994,-4.421425150866676E-9
-10,-2.1999999999999993,-4.449384529560382E-9
-10,-2.099999999999999,-4.476260467355817E-9
-10,-2,-4.503105403508769E-9
-10,-1.9000000000000001,-4.527839913314795E-9
-10,-1.799999999999999,-4.552574423120867E-9
-10,-1.6999999999999993,-4.573465254333967E-9
-10,-1.5999999999999994,-4.59634618105563E-9
-10,-1.5,-4.6210042966348425E-9
-10,-1.4000000000000004,-4.639213179660004E-9
-10,-1.2999999999999987,-4.657422062685043E-9
-10,-1.1999999999999993,-4.675630945710131E-9
-10,-1.0999999999999996,-4.692320447797589E-9
-10,-1,-4.706821972083937E-9
-10,-0.9000000000000002,-4.7213234963703136E-9
-10,-0.7999999999999989,-4.731615575498985E-9
-10,-0.6999999999999992,-4.742210588874932E-9
-10,-0.5999999999999996,-4.754304687795923E-9
-10,-0.5,-4.761793801785142E-9
-10,-0.3999999999999986,-4.769282915774374E-9
-10,-0.29999999999999893,-4.773850571848523E-9
-10,-0.1999999999999993,-4.777749114866324E-9
-10,-0.09999999999999964,-4.78164765788415E-9
-10,0,-4.77894852310439E-9
-10,0.10000000000000141,-4.78068358678571E-9
-10,0.20000000000000104,-4.777624581573476E-9
-10,0.30000000000000066,-4.774565576361278E-9
-10,0.40000000000000036,-4.768745842230081E-9
-10,0.5,-4.762089882788443E-9
-10,0.6000000000000013,-4.7554339233467125E-9
-10,0.7000000000000011,-4.7425781878449046E-9
-10,0.8000000000000007,-4.734199340546217E-9
-10,0.9000000000000002,-4.7206939240424245E-9
-10,1,-4.707188507538695E-9
-10,1.1000000000000014,-4.692448163818664E-9
-10,1.200000000000001,-4.675317179805341E-9
-10,1.3000000000000007,-4.657669479561092E-9
-10,1.4000000000000004,-4.639478296932614E-9
-10,1.5,-4.619301562571917E-9
-10,1.6000000000000014,-4.597413877218016E-9
-10,1.700000000000001,-4.575526191864087E-9
