% Model:              rectangular_wire_2.mph
% Version:            COMSOL 5.3.1.229
% Date:               Oct 22 2018, 12:46
% Dimension:          1
% Nodes:              667
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
6.587889630330497         7.299454267813551E-11
6.680112185506875         7.668893769121556E-11
6.686904629071384         7.751369963779541E-11
6.779128068567573         8.224884479116866E-11
6.785919638242071         8.388025751226076E-11
6.878144805224591         8.919952658630361E-11
6.884934678348418         9.02382191976338E-11
6.977163260947206         9.530705389293824E-11
6.983949741227912         9.644344456881109E-11
7.076185244003023         1.0399684836850399E-10
7.082964751022441         1.0530308426008532E-10
7.17521552729616          1.1171069406865844E-10
7.1819788379880904        1.1315168384301144E-10
7.274265692736899         1.215545707082901E-10
7.280985914883416         1.244853038508558E-10
7.37335579660879          1.342124221113199E-10
7.3799597345649435        1.3613127003425654E-10
7.472502562526955         1.4566240833066668E-10
7.478821323782817         1.477969001241355E-10
7.571670820694888         1.6056322483344791E-10
